       TOINTQOR    1.0e+00        24     1  4.211478526332875e-14     armijo     armijo 3.9911270142e-04   0
       TOINTQOR    1.0e-01        40     1  6.436766332432696e-14     armijo     armijo 3.5905838013e-04   0
       TOINTQOR    1.0e-02        58     1  3.327262647980374e-14     armijo     armijo 4.5680999756e-04   0
       TOINTQOR    1.0e-03        75     1  4.190588243475043e-14     armijo     armijo 5.4407119751e-04   0
       TOINTQOR    1.0e-04        96     1  3.562276482337032e-14     armijo     armijo 1.0678768158e-03   0
       TOINTQOR    1.0e+00        24     1  4.211478526332875e-14     armijo  goldstein 4.0006637573e-04   0
       TOINTQOR    1.0e-01        40     1  6.436766332432696e-14     armijo  goldstein 3.5905838013e-04   0
       TOINTQOR    1.0e-02        58     1  3.327262647980374e-14     armijo  goldstein 6.2298774719e-03   0
       TOINTQOR    1.0e-03        75     1  4.190588243475043e-14     armijo  goldstein 3.0739307404e-03   0
       TOINTQOR    1.0e-04        96     1  3.562276482337032e-14     armijo  goldstein 2.7840137482e-03   0
       TOINTQOR    1.0e+00        24     1  4.211478526332875e-14     armijo      wolfe 3.7312507629e-04   0
       TOINTQOR    1.0e-01        40     1  6.436766332432696e-14     armijo      wolfe 3.7097930908e-04   0
       TOINTQOR    1.0e-02        58     1  3.327262647980374e-14     armijo      wolfe 4.2200088501e-04   0
       TOINTQOR    1.0e-03        75     1  4.190588243475043e-14     armijo      wolfe 4.9805641174e-04   0
       TOINTQOR    1.0e-04        96     1  3.562276482337032e-14     armijo      wolfe 6.0009956360e-04   0
       TOINTQOR    1.0e+00        29     1  6.646741225651201e-14  goldstein     armijo 3.7407875061e-04   0
       TOINTQOR    1.0e-01        50     1  4.055947250920884e-14  goldstein     armijo 3.6191940308e-04   0
       TOINTQOR    1.0e-02        72     1  2.897660825553285e-14  goldstein     armijo 4.3392181396e-04   0
       TOINTQOR    1.0e-03        94     1  3.036251925259011e-14  goldstein     armijo 5.1999092102e-04   0
       TOINTQOR    1.0e-04       116     1  3.791049935966989e-14  goldstein     armijo 6.1798095703e-04   0
       TOINTQOR    1.0e+00        29     1  6.646741225651201e-14  goldstein  goldstein 7.4410438538e-04   0
       TOINTQOR    1.0e-01        50     1  4.055947250920884e-14  goldstein  goldstein 1.1470317841e-03   0
       TOINTQOR    1.0e-02        72     1  2.897660825553285e-14  goldstein  goldstein 4.6300888062e-04   0
       TOINTQOR    1.0e-03        94     1  3.036251925259011e-14  goldstein  goldstein 6.0009956360e-04   0
       TOINTQOR    1.0e-04       116     1  3.791049935966989e-14  goldstein  goldstein 7.1001052856e-04   0
       TOINTQOR    1.0e+00        29     1  6.646741225651201e-14  goldstein      wolfe 3.8599967957e-04   0
       TOINTQOR    1.0e-01        50     1  4.055947250920884e-14  goldstein      wolfe 3.7097930908e-04   0
       TOINTQOR    1.0e-02        72     1  2.897660825553285e-14  goldstein      wolfe 4.5108795166e-04   0
       TOINTQOR    1.0e-03        94     1  3.036251925259011e-14  goldstein      wolfe 6.0009956360e-04   0
       TOINTQOR    1.0e-04       116     1  3.791049935966989e-14  goldstein      wolfe 8.4686279297e-04   0
       TOINTQOR    1.0e+00        36     1  4.340844249375390e-14      wolfe     armijo 1.0139942169e-03   0
       TOINTQOR    1.0e-01        69     1  4.164624001925681e-14      wolfe     armijo 1.4228820801e-03   0
       TOINTQOR    1.0e-02       103     1  2.812701335590969e-14      wolfe     armijo 1.2519359589e-03   0
       TOINTQOR    1.0e-03       138     1  2.208646332634637e-14      wolfe     armijo 1.4169216156e-03   0
       TOINTQOR    1.0e-04       173     1  5.043004016277787e-14      wolfe     armijo 2.0339488983e-03   0
       TOINTQOR    1.0e+00        36     1  4.340844249375390e-14      wolfe  goldstein 5.7888031006e-04   0
       TOINTQOR    1.0e-01        69     1  4.164624001925681e-14      wolfe  goldstein 7.6818466187e-04   0
       TOINTQOR    1.0e-02       103     1  2.812701335590969e-14      wolfe  goldstein 1.0349750519e-03   0
       TOINTQOR    1.0e-03       138     1  2.208646332634637e-14      wolfe  goldstein 1.3368129730e-03   0
       TOINTQOR    1.0e-04       173     1  5.043004016277787e-14      wolfe  goldstein 1.6732215881e-03   0
       TOINTQOR    1.0e+00        36     1  4.340844249375390e-14      wolfe      wolfe 5.4812431335e-04   0
       TOINTQOR    1.0e-01        69     1  4.164624001925681e-14      wolfe      wolfe 7.4815750122e-04   0
       TOINTQOR    1.0e-02       103     1  2.812701335590969e-14      wolfe      wolfe 1.1639595032e-03   0
       TOINTQOR    1.0e-03       138     1  2.208646332634637e-14      wolfe      wolfe 1.9438266754e-03   0
       TOINTQOR    1.0e-04       173     1  5.043004016277787e-14      wolfe      wolfe 3.9098262787e-03   0
